(1449,1883) 6737 21256 20800 15187 24126 14677 2700 20574 19459 22833 17921 1024 8994 2846 23871 18390 11193 22691 14223 12273 19329 1944 17278 24065 24453 7938 2829 9343 2258 20472 13269 15762 6658 19330 5722 20347 7606 21377 17021 7909 10369 1407 14412 2061 4658 6314 19718 12278 16616 20339 15585 2637 24180 11150 15793 23165 18111 22856 17418 16619 6398 18394 21445 19839 17817 8385 2939 24582 15817 24171 10398 7729 10333 5178 10641 16425 24703 654 3551 13671 2279 24433 17440 16419 222 22690 7431 19775 3022 2018 15887 16751 21939 14708 5229 18980 22801 1497 14411 14334
(1450,19492) 14013 5276 22272 15127 2834 5987 3819 6083 3632 13505 19896 5660 25043 22016 12204 18022 23176 21396 13609 19761 2458 10378 10759 21928 24400 5721 18380 10554 12672 18419 6349 16510 5840 14920 15607 16196 8818 16152 15928 18756 20423 17953 15705 19397 4203 5411 2240 17711 22821 11018 3976 20491 18272 230 24834 12989 15384 9748 13350 24715 19702 23370 18094 20682 18459 4404 21913 16860 3884 9033 1341 173 3740 4359 15381 20408 15553 4120 23926 23487 20841 4856 5005 8228 13025 12139 23707 20754 3949 15220 10743 13131 12140 13068 21649 23987 15296 6205 23541 18455
(1451,10643) 10730 15148 16550 24732 24335 14162 15113 22455 12349 19491 24376 4276 14490 7338 19632 7710 19574 21714 12176 6722 23547 5405 22174 19914 9593 9513 6390 14560 17659 5404 3861 5282 25023 11173 24067 21097 18571 16448 5858 22346 14914 271 19676 851 15312 6424 1123 8519 18949 4849 15121 24241 22453 1632 11436 1544 12433 5692 23817 20598 18312 7215 13416 10573 10956 19637 6127 13419 23203 12099 2648 6348 12643 6595 11233 13322 5480 13627 14194 7354 5592 23223 14433 25035 24272 10622 14180 18064 13484 5751 22058 17063 15192 3517 16482 1782 10707 8069 20183 8333
(1452,11620) 19351 22254 23873 15055 15769 8542 2742 22017 5866 3388 8163 9761 11298 670 22374 24320 9323 13061 20038 3325 22833 15900 13498 24047 17801 19403 13929 24807 7205 4381 535 13574 7284 19033 9280 19489 7188 5176 23653 13774 11474 2999 21487 11375 9999 23525 6722 23162 20776 12528 17067 756 15150 23031 13436 3684 4103 13211 18438 8400 322 20551 2289 744 18709 15276 1444 23200 6029 20882 220 12574 22369 605 9628 14302 23055 24179 8554 23610 22253 13739 8085 15291 2613 8853 7145 20508 3986 5025 9383 20934 1468 6939 10034 12151 43 10928 5087 6249
(1453,6669) 21042 17528 5272 14787 7026 9764 7710 13238 19589 9724 9758 9401 24552 21645 16111 17366 5484 20014 14146 16685 15677 8010 16051 9874 12757 16076 14945 1528 21072 11711 4520 5416 15280 20592 4792 23273 7694 2578 4097 7769 10795 5723 14774 13638 7553 5696 24231 9791 24253 13147 1122 508 5523 880 24817 16670 7456 9479 2375 17764 19894 19542 23434 7368 11144 3398 630 5740 15746 166 9571 14097 6321 5727 7995 23116 4066 3293 11129 22292 4715 14114 8951 9556 1295 18925 23080 7762 13302 24833 19281 12146 14947 9260 9826 12712 12015 16194 10387 15755
(1454,6165) 21385 22656 24559 24528 20947 10451 11899 2199 2876 2471 21618 24458 10445 24099 10635 3956 16498 8933 14087 16580 10604 22505 13970 5973 6700 13404 3880 13224 6482 16998 2172 3752 7522 13515 270 7085 6704 12881 10449 18633 4290 491 18034 5970 21577 5000 10386 6920 8218 13409 11896 16035 1403 21023 23878 23091 22684 5903 21946 2290 22269 4586 18167 7016 8461 15053 10374 22089 4585 9897 19959 13815 11533 23319 23207 23731 11606 6757 21462 22238 6856 9832 1561 9856 12187 17596 13538 16237 14514 21517 780 11361 23772 22350 7776 24591 10544 10025 6858 21014
(1455,18689) 15220 21563 4231 12689 2072 9771 16263 15622 8459 6546 12771 24075 4909 19496 482 12152 4754 16405 11315 21195 16857 19437 14612 18537 2751 16587 3695 15608 3805 6801 21819 15614 14434 14501 18210 23438 20369 5329 21282 9336 19793 13615 4943 21523 9274 17433 12736 12051 16303 4236 19212 1362 1657 5236 22126 5177 15601 22297 1010 1110 6586 1423 273 21902 16687 12426 14589 21226 6001 9016 6995 18485 21205 19378 13083 22530 14415 23545 23285 11683 2350 22264 19603 7496 15742 17814 12068 20880 6446 5056 16848 2253 2543 23863 17195 23890 15565 4139 12025 16332
(1456,18864) 22514 15898 10249 15663 1565 19030 19441 24978 4389 10479 15910 6675 6411 7895 6509 17784 1808 7120 16555 18100 18985 16130 24207 17937 9211 1182 21166 7244 17366 9027 10265 6067 8495 18395 21735 20421 5815 5183 8600 15977 17095 4102 23539 11216 1193 4475 522 13615 14457 23171 13069 10972 90 14638 22334 8535 23160 24496 9457 4649 5634 21226 19034 21652 2260 1053 14162 4421 20212 3478 7389 22738 13640 20177 4127 10330 14158 13899 1275 22896 19963 1367 5654 4318 13164 25040 3637 21745 13175 8753 4768 14929 17974 7088 22183 23431 21101 1804 23804 15539
(1457,5513) 19487 17019 17761 8364 24165 17570 21854 14602 14458 15962 14626 16200 11033 17374 6043 13586 12020 1008 16866 22189 14268 15660 12101 11262 640 10843 1247 1184 13956 19499 12251 19337 19321 19912 6950 1893 8410 11061 19286 24480 21102 9726 24145 12100 10456 15224 24812 17849 16129 9144 3862 24756 9801 19247 4092 5597 17356 9849 17760 15766 11671 17217 19026 10743 21484 16212 4813 23382 20872 13677 21310 1112 21071 12976 4938 24614 19249 17182 25075 19942 15211 15277 8530 12424 8119 7162 14767 24679 15419 5962 11347 17364 4262 13437 999 11902 10598 16992 13455 6164
(1458,19741) 22905 22440 14395 23839 1206 22679 2780 14114 12086 19208 23655 4451 7020 5914 21872 10189 11866 7546 3330 5737 22451 7682 2110 21498 20694 19214 17643 21002 18859 18166 19717 17188 9953 8304 7510 16117 23922 23442 45 19103 13911 8443 16720 4509 24247 17805 5279 9509 4350 13604 20966 2242 9135 7784 2129 11201 10310 6890 6301 21344 15984 21242 20801 4489 19548 22335 20484 20680 22647 6460 12544 6033 11687 3905 11458 660 14444 14087 2635 4955 21288 2300 16816 12887 21431 24127 1164 23071 10387 1602 23571 2270 19239 9329 23646 14279 3133 11213 19387 19849
(1459,13221) 8627 1266 24017 22469 1179 5680 19562 18276 13428 20590 17565 9143 10566 23939 4233 7825 23692 6994 2278 21149 1768 21083 9918 20537 6366 14064 24147 21216 412 22547 13661 17870 6940 3764 24553 869 307 4991 10998 13719 25 23117 10367 22150 3140 18409 1034 2530 17598 5547 10941 1291 15936 22874 18045 22156 24539 19992 23647 13748 11031 9369 22917 22830 21134 675 14933 7991 11860 19846 22558 3670 8868 18957 10428 23584 4501 1418 9804 264 4028 2350 10525 1021 6735 3401 6926 21689 16306 12305 20970 19997 4505 6148 7242 21351 5323 13664 5061 3456
(1460,9031) 24128 1101 23454 5557 19959 21112 4154 11662 20630 14379 9216 6744 24093 11634 2896 5331 9376 20862 17205 4923 10582 10433 4140 3643 16232 950 23157 9309 23874 14863 5760 6743 18442 7275 5861 24114 16965 13866 4932 6773 8201 17257 7586 3864 67 1776 3922 20163 23783 12864 894 12049 12697 24922 22702 93 20989 14940 12615 22367 6936 8311 13104 24017 8324 13176 5232 13925 20644 23509 3892 10197 4374 263 18210 4855 22484 1174 2493 8606 19465 12784 18860 4481 2619 12044 18759 18534 23539 7324 24126 24106 22262 4444 6955 22952 4752 10817 2319 5893
(1461,9327) 4823 5149 20761 19204 5821 12612 15302 2791 1235 22450 20514 14962 4351 23862 1925 12353 20626 17568 8246 19625 1570 17841 14379 17995 23607 13260 1742 7944 23876 23381 22088 13863 12091 5877 21830 6076 22928 24106 13911 6300 12244 12246 8845 9225 1909 13789 17124 21316 21296 13257 24598 1756 13197 9024 13237 7566 13740 18125 18712 23598 21617 23249 19182 15414 11285 20316 11132 11776 5137 2650 12178 6254 6129 20377 24367 4789 21472 5717 24134 23589 13880 18635 16522 17809 17600 239 23414 23699 17877 19256 21846 4921 6122 4938 3966 20062 8899 8060 20625 20385
(1462,1253) 18395 8243 15549 16405 11178 24011 4281 9612 1000 23136 17391 11123 16894 1126 3075 2865 19845 2237 16437 16370 20933 20953 23410 3902 1725 7480 12423 9626 22188 10488 10912 14913 16179 14436 18674 15080 5366 4773 11487 13495 4296 10993 15593 16598 6245 25011 7086 674 10248 15430 5484 12729 22906 724 19460 21836 14278 3166 21613 11863 19957 71 21978 11060 21622 10480 11330 20126 5950 10954 24656 21902 8729 19755 16074 21698 11234 1196 7658 24725 8820 3580 3577 22294 1056 235 1829 22039 16926 22605 21661 17486 7111 24705 14023 18449 8086 24246 2987 16242
(1463,20606) 19264 21006 15230 21867 18035 16304 12898 866 5890 18390 16606 22566 9749 21717 9188 22982 6915 13677 18826 10148 14649 14959 10364 18454 2724 2100 9768 18486 15546 22820 8394 3890 1863 16847 10256 24392 3984 19040 22104 20418 19327 1618 2195 930 14208 12534 689 13669 7675 21027 15245 11867 8812 18761 20695 12675 18316 11092 19666 8587 10993 18028 22339 19542 4025 14470 11999 19712 17794 8725 11530 14137 15931 3160 6163 2690 23164 663 7784 20077 2324 3871 14069 21010 23020 1145 5502 8095 8372 1752 17242 19610 19203 11464 16444 10647 17314 9537 7109 18809
(1464,14150) 16536 12245 14407 13655 18706 21620 5828 18781 3073 18240 7660 5603 15625 5377 2377 8321 11689 9423 18546 21312 18567 20195 384 9891 15390 22057 13676 23209 798 13923 22388 5273 1644 17573 6623 13493 8997 3067 20423 5085 6473 21214 16305 3704 22066 9622 17092 7440 13020 21596 1828 24768 12022 9668 17516 17942 8052 11141 16635 16903 23396 13096 4462 19155 12959 24007 19169 9019 8159 11351 12474 19093 12793 7213 24309 2375 2186 20520 22831 2816 23302 21059 16682 21508 16070 14464 619 23635 4219 846 17343 1387 8810 22021 2870 14321 15862 7155 9663 11231
(1465,17207) 8511 20033 12416 8378 22949 11302 16110 15980 14799 7520 16215 22623 24649 19673 9073 15251 2066 14591 5026 14496 8118 2377 23986 14875 6024 7738 7132 6119 22089 11198 9160 24698 20661 13718 4497 20479 5818 16641 7004 13126 22641 3010 1170 15731 21905 6801 6613 8667 8675 14036 12770 4838 328 12180 16624 13270 15277 22717 23877 12431 11618 6390 17715 13528 13052 19852 3432 5863 14816 1711 11628 23780 20915 7019 20541 24995 23527 20679 8986 18344 3079 12552 11873 15805 5426 12618 5238 14487 21702 22992 6611 4736 15163 9296 22840 3924 6256 23032 8313 1002
(1466,14830) 4313 2690 19270 19102 7039 740 19571 15463 6666 21171 8130 22409 10989 1178 13472 23939 17043 7137 21395 18890 4544 9271 18029 15813 17073 19711 18003 14605 21276 14185 9638 11631 23287 17261 5114 10232 20089 2302 23547 1853 3790 1063 21919 4580 23223 2414 19105 8571 22495 2565 2773 11129 12725 24229 19891 5383 927 5226 6235 17479 8635 7065 22481 23004 7178 10674 15517 16779 10720 13925 16438 2115 1745 1369 11239 13958 11422 19339 11182 1932 12706 11098 20351 8713 21111 2831 23870 517 21394 4632 1432 9948 18615 7768 23963 7051 9346 21137 3987 14618
(1467,4675) 18381 4469 12657 7925 9009 20709 3287 5229 6679 19623 22805 7175 8172 2548 14253 13040 199 10894 11990 20931 21650 7689 10371 8149 8433 1706 18507 21587 12310 9249 10506 15180 3780 24915 5491 21670 5715 18454 5483 24541 18574 12160 11300 16379 21701 7834 7922 2285 13674 23893 14571 17005 18571 15356 23014 21671 2579 20967 19272 3822 753 244 16056 8339 21969 12128 5618 12060 4005 19486 16546 12415 12975 5994 7540 14735 991 18814 23364 16004 1193 8219 20926 2825 24290 10123 3052 15065 2621 24603 14691 22143 17721 13360 20832 21199 3192 10154 14783 13889
(1468,20379) 19240 1329 19349 8119 6380 7403 2595 19303 20443 20989 14064 24935 5066 11538 21660 21950 9896 675 17006 3673 17334 15435 21017 8859 2665 19297 22143 15640 20087 586 13756 3913 23791 2739 16330 10581 23343 17121 21146 15757 16769 9153 8262 5238 17668 4637 17807 1898 9704 3286 13606 14835 1022 21145 16746 3889 1150 5982 8833 2871 5522 5672 4468 11231 23426 8230 13580 4908 6293 18491 413 18115 12835 25072 9756 17123 17273 21904 24859 17404 1747 19961 4104 20691 13339 1268 18186 1816 1771 24427 20234 7334 24540 21421 8764 15734 18709 15431 6835 24168
(1469,12455) 21598 23380 7070 3210 21862 1978 12810 9586 20369 14155 15155 15817 5369 15641 3995 17536 14243 22139 16046 2052 21019 22348 6126 9863 9028 6919 3980 4489 14775 19215 17818 7521 4138 19779 5180 12326 8601 12529 13604 509 6708 1597 13947 2788 13353 19940 10399 24215 11506 9696 21879 18571 5307 20762 8373 3053 14018 21154 12918 13974 8351 19111 21601 16434 18862 20744 8881 8912 1351 16705 10946 14873 6169 15858 6755 20657 12107 6671 16094 6832 23569 10433 19199 17875 10883 14248 3757 9925 14538 25030 16183 19360 14228 9719 14629 23534 13218 16265 2622 6201
(1470,12418) 11524 2245 20308 12954 7267 18421 17320 9217 4974 1741 20961 6223 21674 1818 11312 20562 16689 19508 13570 19925 1900 4593 24148 8541 17147 14914 16591 17135 12855 21639 10819 19551 16768 1129 23238 20861 12765 10128 15890 2976 1066 21410 295 10182 1772 24812 6856 23278 6970 14849 10279 18118 2061 3437 22919 11923 21775 12304 17278 8335 2699 24482 9114 2521 9188 11815 20549 2688 2204 9984 22678 22918 3848 8947 14962 5728 17816 802 16693 333 13219 10459 206 12293 21944 11626 9119 24270 20373 12819 5515 2096 17773 7549 11335 23884 22188 4402 22740 13658
(1471,11197) 7439 13399 8686 22511 14247 24487 18172 12466 19305 23932 4959 3381 1464 18190 24913 8702 2898 1257 20490 5963 6072 22827 516 17247 6324 9025 23277 6174 10133 3848 2919 1907 20342 9027 1148 11732 9117 19166 24309 4750 24525 20001 20142 12041 9217 6966 16917 14306 13973 13431 8653 4195 4385 23445 22186 1151 22564 16356 7008 14777 19738 13223 24733 22489 10804 10674 22750 9442 11374 11724 2608 1627 11119 1918 13926 17433 23673 10556 12174 12330 3452 5658 11286 16369 5115 10540 2414 4870 16323 21711 12598 11594 3753 17862 3682 19969 21266 4297 8012 8618
(1472,18822) 7467 17971 4684 3573 22244 10798 14858 8200 10848 9767 23273 3691 19598 7980 20250 24155 24009 19173 7875 15972 23108 21499 2625 13611 18084 16318 9780 10134 4567 7971 2089 14356 5900 21021 20751 16222 5491 12872 7024 128 12972 24563 6233 4032 8768 20066 13225 13180 21158 13765 11857 24280 22125 18530 21096 23897 19274 17155 23253 4985 5006 21235 21996 23921 20693 7974 11269 6875 24085 22724 850 4406 15300 11748 12331 3581 1763 15919 15411 19771 3006 8704 21483 14675 5358 11057 3384 23356 6396 19131 17098 11056 22500 20477 13828 12632 5311 21110 12643 19718
(1473,13080) 7609 4922 8939 10703 24547 5133 19523 3999 3082 17605 8201 11656 20294 20553 14574 20933 5977 1098 9996 8029 22432 10971 2929 16469 13420 21064 12198 8957 6561 20097 24348 21249 13770 5634 7024 23726 7194 14672 9552 5903 10629 12410 4151 12367 1910 15819 4819 14083 4326 3425 7792 1925 12668 14671 13468 19545 4742 23138 5396 19250 9430 23157 10091 4786 2736 5352 4250 11646 12539 3554 6070 21167 1269 14549 12498 963 21526 18589 11169 5863 14609 6109 19097 24949 10852 7392 9892 13139 1476 183 11217 3978 2429 7586 22302 4465 7428 15127 10111 15939
(1474,6108) 11707 16565 9322 5977 17382 21478 18324 12814 7387 20429 14583 4141 5160 3687 21775 10663 5821 12041 24942 6657 16025 22550 13734 23674 4289 6403 6411 12877 6259 1158 19837 18739 11156 14269 6711 1831 7967 24570 7179 1224 14668 15128 18084 13573 19093 1015 5295 17746 16127 7336 18034 6972 15567 420 16602 6249 9951 13300 14393 10174 21010 23711 5368 15168 14981 19049 20456 9926 6910 22402 23055 10545 16126 21859 10622 13198 17983 2697 18129 15097 20118 4078 24991 1235 11600 15238 10710 14747 16783 23692 24053 16142 9179 11975 9208 8534 15675 18194 24174 13172
(1475,9159) 23359 430 5706 20602 3220 19197 5233 4804 7832 17591 23896 7030 24107 17855 13240 24766 8311 11487 3860 5287 8604 19249 16105 1969 18174 10223 9892 8421 10768 1873 19827 9045 18486 14744 8908 14408 12753 17261 18583 2423 6617 16233 12497 5772 14400 16761 20203 16914 68 21156 23526 15852 1120 1783 2043 14622 17847 19188 22376 15513 8558 10799 16101 22601 11213 8777 21038 12460 8939 18318 15478 17085 21388 5195 24763 23682 19455 738 17375 19236 6206 7864 2412 20291 507 22808 23623 23796 22824 14210 23414 17044 21075 23903 17964 21579 5064 7823 18910 19424
(1476,15322) 1692 3086 17066 21072 11872 24363 8749 20764 21721 12509 4538 17388 22435 427 10907 8374 19362 15961 4214 22611 5179 8877 14398 6080 9501 15375 19816 19822 892 19041 19383 9080 7936 10836 5916 19700 23047 16904 14529 984 308 12374 19534 22688 24852 4871 19513 9637 14517 14121 9420 13033 21872 19346 20858 1607 15730 10658 24966 11983 8926 17619 5781 16258 5846 19217 16297 7653 15470 3352 12414 448 17996 17442 2363 15993 16686 24258 1914 847 13210 16404 9015 7477 20826 559 19939 22689 8967 19861 15762 24018 8285 12161 6663 7877 2829 76 7516 16626
(1477,11850) 17663 15166 10871 8643 17812 15743 18260 6488 6832 1712 7206 22584 18698 22636 23992 14347 21151 11993 11272 20566 21452 15440 16789 12225 8772 6538 1861 22278 13848 312 19714 1575 10766 14558 24631 9080 1930 21799 23871 1730 20744 21849 3984 8936 11036 24889 2214 321 3277 22832 9801 25069 21149 20179 24945 15355 19460 17651 4924 427 21777 10910 17205 358 629 21918 2711 21217 22810 13147 12442 5420 19157 2325 3729 9377 1377 15078 21327 3103 8131 5105 6903 13465 21803 2172 6520 13008 15983 7036 1617 1550 2331 11652 12185 15162 19355 4412 19500 22154
(1478,4218) 24243 19166 3435 7279 24940 16383 18658 11263 7227 1380 2912 4334 17932 23837 19559 21622 6938 11916 9339 9394 17107 148 6605 1640 12586 268 568 20586 25045 22660 7684 7988 3515 20243 5281 21360 14512 21909 6211 21319 21447 14377 10695 13257 21496 6970 23482 11692 19599 13711 15818 21992 23905 7181 5139 14230 9712 6565 5592 23850 13258 4366 12789 10911 25020 6860 12838 2909 11637 11911 15114 12040 22223 1740 2201 10694 4349 8687 8309 1626 10375 1656 15140 19529 23782 6430 24471 1525 20796 5198 5099 23296 24175 1579 2829 13509 21084 14893 6505 22761
(1479,9159) 16890 12295 20452 11208 5500 13260 17705 5222 5253 20348 11728 23886 12261 10765 22732 11062 19707 19781 1390 1891 1324 10240 11055 7815 19805 24331 16356 4350 20350 8555 14305 18172 2297 1447 19704 2588 7988 13219 4860 8495 5380 9839 10166 21604 44 6119 18487 16416 12054 8141 15812 2844 6661 8621 5313 13586 15657 16574 2860 5120 2682 13739 18717 4653 8788 23587 2620 2907 13832 14583 21739 4595 10989 22326 2793 14867 402 8068 18565 6273 10630 19625 6867 19779 9148 2557 16808 16672 21916 13313 1159 10376 11003 15070 1457 1838 8201 20738 8298 18776
(1480,10633) 13400 4315 15124 18272 19513 3180 8729 13528 8308 11607 2470 221 25009 16903 6859 20695 15447 24116 24313 6461 12615 13476 24006 13430 16961 12505 11007 529 571 15328 1595 20614 10586 22819 18326 8789 11271 22007 11040 6710 13593 23611 3820 8502 20760 5490 2364 19160 22577 3984 20138 23372 23902 3185 23159 24776 21135 7232 15762 23038 19454 16489 21600 17073 24559 16207 19464 23000 12509 9460 5147 17506 16383 20283 11410 1035 20220 16558 7835 1912 13104 16523 20568 17436 22313 1146 6391 22425 24731 9090 12673 24759 4306 10854 128 1375 8236 960 21746 18844
(1481,9199) 9986 22457 12154 23048 11034 21911 12987 16784 4692 2065 24839 21570 19320 4785 1178 13134 8258 463 758 3152 16339 49 3663 22987 5913 17903 20518 13666 4595 16895 23443 6380 12607 22042 13986 12393 20688 23027 13375 11137 18903 13564 15782 15220 18850 7568 12978 5612 12249 13668 13562 20563 3136 166 14109 15072 14213 13628 19241 14657 17008 20796 8457 14968 11957 19395 11618 10374 13992 13330 17224 13226 16431 21606 459 11244 20398 20461 20048 23097 4711 24062 8558 10392 9383 5077 4458 14055 5400 18893 6328 9854 7867 2404 9268 2382 22861 4900 4020 9562
(1482,21700) 9571 3736 0 7587 22503 1230 1638 11835 24158 2224 18409 16357 2396 9167 17787 19521 17029 3131 5380 7239 146 9876 3080 18591 19624 16532 24769 5232 18584 78 15638 23674 4310 1897 17275 14541 20612 4241 23664 20219 16078 18779 2634 12075 9562 23839 19288 313 17081 23150 4487 8269 8390 6814 10326 21513 20870 22334 8934 19633 964 9863 5201 15783 25080 18578 14024 12474 18269 20496 15655 16025 21637 2354 24906 17318 12387 13107 24449 8228 19760 10333 18947 482 18797 110 10955 17913 20573 18927 10971 22990 6986 8643 11675 634 5218 20015 6585 14231
